docid,actualdate,earliestdate,firstpub,tags,recordid,OCLC,author,imprint,enumcron,title,pubrev,judge,impaud,yrrev,pubname,birthdate,gender,nationality,othername,notes,canon,path,authsvols,publisher,segment1875
nyp.33433074866710,1901,1901,1901.0,elite,8665724.0,15492090,"Kipling, Rudyard","Garden City, N.Y.;Doubleday, Page & company;1913 [c1901",,Kim,rev,pos,,1901,ATL,1865.0,m,uk,,,,nyp/pairtree_root/33/43/30/74/86/67/10/33433074866710/nyp.33433074866710.json.bz2,540,Garden City Doubleday Page,0.674356573346425
inu.32000007094677,1901,1901,1901.0,elite,8566413.0,21058074,"Brown, George Douglas",London;J. MacQueen;1901.,,The house with the green shutters,rev,pos,pop,1902,ATL,1869.0,m,uk,,,,inu/pairtree_root/32/00/00/07/09/46/77/32000007094677/inu.32000007094677.json.bz2,9,Macqueen,0.8716851579329696
nyp.33433075746648,1901,1901,1901.0,vulgar,,,"Sergeant, Adeline",New York;F.M. Buckles & co.;1901.,,My lady's diamonds,,,,,,1851.0,f,uk,,,,nyp/pairtree_root/33/43/30/75/74/66/48/33433075746648/nyp.33433075746648.json.bz2,20,Buckles,0.5003070059975848
uc2.ark+=13960=t5m904803,1901,1901,1901.0,elite,663882.0,757330,"Churchill, Winston","New York;The Macmillan company;London;Macmillan & co., ltd.;1901.",,The crisis,rev,pos,,1901,FR,1871.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/5m/90/48/03/ark+=13960=t5m904803/uc2.ark+=13960=t5m904803.json.bz2,67,Macmillan,0.67403497298105
uc2.ark+=13960=t27943w01,1901,1901,,vulgar,,,"Colton, Arthur Willis",New York;C. Scribner's Sons;1901.,,The delectable mountains,,,,,,1868.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/27/94/3w/01/ark+=13960=t27943w01/uc2.ark+=13960=t27943w01.json.bz2,12,Scribner,0.9359515083530462
nyp.33433074852884,1901,1901,,vulgar,,,"Harband, Beatrice M",Melbourne;Religious Tract Society and Sunday School Union of Victoria;1901?,,Under the shadow of Durgamma;,,,,,,,f,,,,,nyp/pairtree_root/33/43/30/74/85/28/84/33433074852884/nyp.33433074852884.json.bz2,6,Melbourne Religious Tract Society Sunday School Union Victoria,0.2669531353574928
uc2.ark+=13960=t0tq5rf85,1901,1901,1901.0,elite,114404.0,4801039,"Cable, George Washington",New York;C. Scribner's sons;1901.,,The cavalier,rev,pos,,1901,ATL,1844.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/0t/q5/rf/85/ark+=13960=t0tq5rf85/uc2.ark+=13960=t0tq5rf85.json.bz2,63,Scribner,0.6063379439905331
chi.35738102,1901,1901,1901.0,vulgar,,,"White, Matthew Jr","New York: Street & Smith, 1901",,"Guy Hammersley; or, Clearing His Name",,,,,,1857.0,m,us,,pulp,,,0,Street Smith,
uc1.b3387887,1907,1901,1901.0,vulgar,,,"Flandrau, Charles Macomb",New York;A. Wessels company;1907.,,The diary of a freshman,,,,,,1871.0,m,us,,,,uc1/pairtree_root/b3/38/78/87/b3387887/uc1.b3387887.json.bz2,9,Wessels,0.7651777267264881
uc2.ark+=13960=t4qj7cg1w,1901,1901,,vulgar,,,"Irvine, Leigh Hadley","London;T. Fisher Unwin;San Francisco, Calif.;Payot Upham & co.;1901.",,An affair in the South seas; a story of romantic adventure,,,,,,1863.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/4q/j7/cg/1w/ark+=13960=t4qj7cg1w/uc2.ark+=13960=t4qj7cg1w.json.bz2,2,Fisher Unwin San Francisco Calif Payot Upham,0.4004359563127936
uc2.ark+=13960=t8jd4rr6g,1901,1901,1901.0,vulgar,7659799.0,5092322,"French, Allen",New York;Doubleday Page and co.;1903 [c1901,,The colonials;,rev,neg,pop,1902,ATL,1870.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/8j/d4/rr/6g/ark+=13960=t8jd4rr6g/uc2.ark+=13960=t8jd4rr6g.json.bz2,11,Doubleday Page,0.6752646875497099
mdp.39015063963139,1901,1901,1901.0,elite,167975.0,2497834,"Voynich, E. L",London;W. Heinemann;1901.,,Jack Raymond,rev,,,1901,FR,1864.0,f,ir,,,,mdp/pairtree_root/39/01/50/63/96/31/39/39015063963139/mdp.39015063963139.json.bz2,8,William Heinemann,0.8161044823221173
uc2.ark+=13960=t8hd7rc3x,1901,1901,,elite,,,"Tolstoy, Leo",London;Free Age Press;1901.,,Popular stories and legends,,,,,,1828.0,m,russian,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/8h/d7/rc/3x/ark+=13960=t8hd7rc3x/uc2.ark+=13960=t8hd7rc3x.json.bz2,297,Free Age,0.43165690096475207
uc2.ark+=13960=t0ms3kw42,1901,1901,,vulgar,,,"Thruston, Lucy Meacham (Kidd)","Boston;Little, Brown, and Company;1901.",,Mistress Brent;,,,,,,1862.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/0m/s3/kw/42/ark+=13960=t0ms3kw42/uc2.ark+=13960=t0ms3kw42.json.bz2,4,Little Brown,0.6709358329642584
uc1.b3581594,1901,1901,1901.0,elite,6678825.0,1376743,"Munro, Neil","New York;Doubleday, Page & co.;1901.",,Doom Castle;,rev,,,1901,FR,1863.0,m,uk,,,,uc1/pairtree_root/b3/58/15/94/b3581594/uc1.b3581594.json.bz2,21,Doubleday Page,0.7557656027126505
uc2.ark+=13960=t01z4424r,1901,1901,1901.0,elite,7677714.0,10411347,Zack,New York;Scribner;1901.,,The white cottage,rev,,,1901,FR,1865.0,f,uk,Gwendoline Keats,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/01/z4/42/4r/ark+=13960=t01z4424r/uc2.ark+=13960=t01z4424r.json.bz2,2,Scribner,0.8588741565347557
mdp.39015005096006,1901,1901,,elite,,,"Jewett, Sarah Orne","Boston;New York;Houghton, Mifflin and company;1901.",,The Tory lover,,,,,,1849.0,f,us,,,,mdp/pairtree_root/39/01/50/05/09/60/06/39015005096006/mdp.39015005096006.json.bz2,73,Houghton Mifflin,0.7064081343911134
nyp.33433082520788,1901,1901,,vulgar,,,"May, Sophie","Boston;Lothrop, Lee and Shepard;1901.",,Little grandfather,,,,,,1833.0,f,us,Rebecca Sophia Clarke,,,nyp/pairtree_root/33/43/30/82/52/07/88/33433082520788/nyp.33433082520788.json.bz2,17,Lothrop Lee Shepard,0.5005584143770545
uc2.ark+=13960=t45q4v85j,1901,1901,,vulgar,,,"Onions, Oliver",New York;F. A. Stokes company;c1901,,The compleat bachelor,,,,,,1873.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/45/q4/v8/5j/ark+=13960=t45q4v85j/uc2.ark+=13960=t45q4v85j.json.bz2,26,Stokes,0.35877449887024077
uc1.32106002078084,1901,1901,1901.0,elite,1398698.0,244815,"Norris, Frank","New York;Doubleday, Page;1901.",1901,The octopus,rev,,elite,1902,ATL,1870.0,m,us,,,,uc1/pairtree_root/32/10/60/02/07/80/84/32106002078084/uc1.32106002078084.json.bz2,81,Doubleday Page,0.8102842868833894
uc2.ark+=13960=t5gb1xz8x,1902,1902,1902.0,elite,201366.0,645936,"Crawford, F. Marion",New York;London;The Macmillan company;1902.,,Cecilia;,rev,,,1903,ATL,1854.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/5g/b1/xz/8x/ark+=13960=t5gb1xz8x/uc2.ark+=13960=t5gb1xz8x.json.bz2,306,Macmillan,0.810897716846196
mdp.39015031228029,1902,1902,,presentaselite,,,"Davis, Richard Harding",New York;C. Scribner's sons;1902.,,Ranson's folly,,,,,,1864.0,m,us,,,,mdp/pairtree_root/39/01/50/31/22/80/29/39015031228029/mdp.39015031228029.json.bz2,213,Scribner,0.7189402625222924
uc1.b3579188,1902,1902,1902.0,elite,6678386.0,8873450,"Barlow, Jane",London;Methuen;1902.,,The founding of fortunes,sel,,,1911,FR,1857.0,f,ir,,,,uc1/pairtree_root/b3/57/91/88/b3579188/uc1.b3579188.json.bz2,25,Methuen,0.7229252962043728
njp.32101064786591,1902,1902,,remove,,,"Atwater, Emily Paret",Philadelphia;George W. Jacobs;c1902,,How Sammy went to Coral-Land,,,,,,1873.0,f,us,,remove - juvenile,,njp/pairtree_root/32/10/10/64/78/65/91/32101064786591/njp.32101064786591.json.bz2,2,George Jacobs,0.45773306243489853
mdp.39015022391133,1902,1902,1902.0,elite,782024.0,3505402,"Somerville, E. Œ","London;New York [etc.;Longmans, Green, & co.;1902.",,Some experiences of an Irish R. M,rev,,,1903,ATL,1858.0,f,ir,Edith Somerville,,,mdp/pairtree_root/39/01/50/22/39/11/33/39015022391133/mdp.39015022391133.json.bz2,41,Longmans Green,0.8029178071394268
uc1.32106006691585,1902,1902,1902.0,elite,7118011.0,312466,anonymous6,London;J. Murray;1902.,,Cuchulain of Muirthemne,rev,pos,,1903,FR,1852.0,f,ir,,,,uc1/pairtree_root/32/10/60/06/69/15/85/32106006691585/uc1.32106006691585.json.bz2,0,Murray,0.5031220066884355
uc2.ark+=13960=t3610z94c,1908,1902,1902.0,elite,6493885.0,824452,"Connolly, James B",New York;Charles Scribner's Sons;1908.,,Out of Gloucester,rev,pos,,1903,ATL,1868.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/36/10/z9/4c/ark+=13960=t3610z94c/uc2.ark+=13960=t3610z94c.json.bz2,24,Charles Scribner,0.6030492728738709
uc2.ark+=13960=t1pg1vn1t,1902,1902,1902.0,vulgar,,,"Lorimer, George Horace",,,Letters from a self-made merchant to his son,,,,,,1867.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/1p/g1/vn/1t/ark+=13960=t1pg1vn1t/uc2.ark+=13960=t1pg1vn1t.json.bz2,8,Nan,0.0880291276765433
nyp.33433074949177,1902,1902,1902.0,presentaselite,,,"Hobbes, John Oliver",New York;Funk & Wagnalls;1902.,,Love and the soul hunters,,,,,,1867.0,f,us,Pearl Mary Teresa Craigie,,,nyp/pairtree_root/33/43/30/74/94/91/77/33433074949177/nyp.33433074949177.json.bz2,41,Funk Wagnalls,0.46116721553806567
mdp.39015016441308,1902,1902,1902.0,elite,950797.0,999124,"Harris, Joel Chandler","New York;McClure, Phillips & Co.;c1902.",,Gabriel Tolliver,rev,neg,,1903,ATL,1848.0,m,us,,,,mdp/pairtree_root/39/01/50/16/44/13/08/39015016441308/mdp.39015016441308.json.bz2,109,Mcclure Phillips,0.5222852795497606
uc2.ark+=13960=t3707z95g,1902,1902,1902.0,elite,7671534.0,5858065,"Sedgwick, Anne Douglas",New York;The Century Co.;1902.,,The rescue,rev,,,1902,ATL,1873.0,f,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/37/07/z9/5g/ark+=13960=t3707z95g/uc2.ark+=13960=t3707z95g.json.bz2,50,Century,0.7927752861753512
uc1.b3569303,1902,1902,1902.0,elite,123880.0,274945,"Tarkington, Booth","New York;McClure, Phillips & co.;1902.",,The two Vanrevels,rev,neg,pop,1903,ATL,1869.0,m,us,,,,uc1/pairtree_root/b3/56/93/03/b3569303/uc1.b3569303.json.bz2,207,Mcclure Phillips,0.8204575013856433
nyp.33433074795125,1904,1902,1902.0,elite,8660670.0,31284275,"Wister, Owen",New York;Macmillan Co.;1904.,,The Virginian,rev,,,1902,ATL,1860.0,m,us,,,,nyp/pairtree_root/33/43/30/74/79/51/25/33433074795125/nyp.33433074795125.json.bz2,72,Macmillan,0.7104887621267024
nyp.33433075768618,1903,1902,1902.0,elite,8668162.0,2870439,"Williamson, C. N",New York;Holt;1903.,,The lightning conductor,rev,,,1903,ATL,1859.0,m,uk,,,,nyp/pairtree_root/33/43/30/75/76/86/18/33433075768618/nyp.33433075768618.json.bz2,69,Holt,0.657095038497334
uc2.ark+=13960=t2794116w,1902,1902,1902.0,elite,7647490.0,7117376,"Foote, Mary Hallock","Boston;New York;Houghton, Mifflin and Company;1902.",,The desert and the sown,rev,,,1902,ATL,1847.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/27/94/11/6w/ark+=13960=t2794116w/uc2.ark+=13960=t2794116w.json.bz2,24,Houghton Mifflin,0.7435556102199704
mdp.39015063919248,1902,1902,1902.0,elite,246196.0,636123,"Harland, Henry",London;New York;J. Lane;1902.,,The lady paramount,rev,,,1902,ATL,1861.0,m,us,,,,mdp/pairtree_root/39/01/50/63/91/92/48/39015063919248/mdp.39015063919248.json.bz2,39,Lane,0.6875597207434321
nyp.33433074859699,1902,1902,,vulgar,,,"Grier, Sydney C",Boston;L.C. Page & Company;1902.,,The prince of the captivity,,,,,,1868.0,f,uk,Hilda Gregg,,,nyp/pairtree_root/33/43/30/74/85/96/99/33433074859699/nyp.33433074859699.json.bz2,11,Page,0.36333363065379054
uc2.ark+=13960=t03x84h2d,1902,1902,1902.0,elite,1027392.0,1817762,"Harte, Bret",Boston;Houghton-Mifflin;1902.,,Openings in the old trail,rev,,,1902,ATL,1836.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/03/x8/4h/2d/ark+=13960=t03x84h2d/uc2.ark+=13960=t03x84h2d.json.bz2,474,Houghton Mifflin,0.7615282247898093
uc2.ark+=13960=t07w6824b,1902,1902,,vulgar,,,"Young, Martha","New York;Appleton;1916, c1902-1916.",,Plantation bird legends;,,,,,,1862.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/07/w6/82/4b/ark+=13960=t07w6824b/uc2.ark+=13960=t07w6824b.json.bz2,10,Appleton,0.6008770838100291
nyp.33433075749295,1902,1902,,vulgar,,,"Overstolz, Marie Emelie von",St. Louis;Great Western Printing Co.;1902.,,Tante Phil's fairy stories,,,,,,,,,,,,nyp/pairtree_root/33/43/30/75/74/92/95/33433075749295/nyp.33433075749295.json.bz2,1,St Louis Great Western Printing,0.06243684505888765
wu.89006934889,1902,1902,,vulgar,,,"Roe, Edward Payson","New York;P. F. Collier;1902], c1881.",,Without a home,,,,,,1838.0,m,us,,,,wu/pairtree_root/89/00/69/34/88/9/89006934889/wu.89006934889.json.bz2,91,Collier,0.15957658203944358
nyp.33433076051063,1902,1902,1902.0,elite,8679181.0,2601949,"Payne, Will",Chicago;A.C. McClurg & Co.;1902.,,On fortune's road,rev,pos,,1903,ATL,,,,,,,nyp/pairtree_root/33/43/30/76/05/10/63/33433076051063/nyp.33433076051063.json.bz2,10,Mcclurg,0.8335795905932344
nyp.33433074915962,1902,1902,,vulgar,,,"Morehead, George",New York;J. S. Ogilvie;1902.,,The story of Francois Villon,,,,,,,,,,,,nyp/pairtree_root/33/43/30/74/91/59/62/33433074915962/nyp.33433074915962.json.bz2,1,Ogilvie,0.09101020054726061
nyp.33433067368039,1902,1902,,remove,,,"Kock, Paul de",Boston;The Frederick J. Quinby;1902-04,,The Barber of Paris,,,,,,1793.0,,french,,too early for this dataset -- also french,,nyp/pairtree_root/33/43/30/67/36/80/39/33433067368039/nyp.33433067368039.json.bz2,142,Frederick Quinby,0.1357824114325428
nyp.33433076024532,1902,1902,,vulgar,,,"Luther, Mark Lee",New York;Macmillan;1902.,,The henchman,,,,,,1872.0,m,us,,,,nyp/pairtree_root/33/43/30/76/02/45/32/33433076024532/nyp.33433076024532.json.bz2,13,Macmillan,0.647992437461327
uc1.31158005332662,1902,1902,1902.0,elite,630220.0,1159622,"London, Jack",New York;London;The Macmillan company;1902.,,Children of the frost,rev,,,1903,ATL,1876.0,m,us,,,,uc1/pairtree_root/31/15/80/05/33/26/62/31158005332662/uc1.31158005332662.json.bz2,171,Macmillan,0.8564543394157883
uc2.ark+=13960=t7dr2qb7b,1902,1902,1902.0,elite,168676.0,169979,"Wiggin, Kate Douglas Smith","Boston;New York;Houghton, Mifflin and company;1902.",,The diary of a goose girl,rev,,,1902,ATL,1856.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/7d/r2/qb/7b/ark+=13960=t7dr2qb7b/uc2.ark+=13960=t7dr2qb7b.json.bz2,119,Houghton Mifflin,0.3841171807600601
mdp.39015027996860,1902,1902,,vulgar,,,"Thurston, Katherine",New York;London;Harper & brothers;1904.,,The masquerade,,,,,,1875.0,f,ir,,,,mdp/pairtree_root/39/01/50/27/99/68/60/39015027996860/mdp.39015027996860.json.bz2,0,Harper,0.9531257355236041
mdp.39015073390521,1902,1902,1902.0,elite,1105885.0,4011630,"Linn, James Weber","New York;The Macmillan Co.;London;Macmillan & Co., Ltd.;1902.",,The second generation,rev,,pop,1902,ATL,1876.0,m,us,,,,mdp/pairtree_root/39/01/50/73/39/05/21/39015073390521/mdp.39015073390521.json.bz2,5,Macmillan,0.7136720619393712
uc1.b3569309,1902,1902,1902.0,elite,6676278.0,189449,"Van Dyke, Henry",New York;C. Scribner's Sons;1902,,The blue flower,rev,pos,,1903,ATL,1852.0,m,us,,,,uc1/pairtree_root/b3/56/93/09/b3569309/uc1.b3569309.json.bz2,54,Scribner,0.6108056319736487
nyp.33433074902291,1902,1902,,vulgar,,,"Montagu, Lily H",London;R.B. Johnson;1902.,,Broken stalks,,,,,,1873.0,f,uk,,,,nyp/pairtree_root/33/43/30/74/90/22/91/33433074902291/nyp.33433074902291.json.bz2,1,Johnson,0.3016191858899181
nyp.33433075758163,1902,1902,,presentaselite,,,"Wells, H. G",Leipzig;B. Tauchnitz;1902.,,The sea lady,,,,,,1866.0,m,uk,,,,nyp/pairtree_root/33/43/30/75/75/81/63/33433075758163/nyp.33433075758163.json.bz2,154,Tauchnitz,0.8161599391670268
mdp.39015029736793,1902,1902,1902.0,elite,2651584.0,4055212,"Stimson, Frederic Jesup",New York;Charles Scribner's Sons;1902.,,Jethro Bacon of Sandwich ; The weaker sex,rev,pos,,1903,ATL,1855.0,m,us,,,,mdp/pairtree_root/39/01/50/29/73/67/93/39015029736793/mdp.39015029736793.json.bz2,26,Charles Scribner,0.7424710008425979
nyp.33433076074503,1902,1902,,elite,,,"Wharton, Edith",New York;C. Scribner's sons;1914 [c1902,,The valley of decision;,,,,,,1862.0,f,us,,,,nyp/pairtree_root/33/43/30/76/07/45/03/33433076074503/nyp.33433076074503.json.bz2,121,Scribner,0.7525740062900367
nyp.33433074877410,1902,1902,1902.0,elite,8666809.0,8614402,"King, Maude Egerton Hine","Boston;New York;Houghton, Mifflin & Co.;1902.",,Bread and wine,rev,,,1902,ATL,1867.0,f,uk,,,,nyp/pairtree_root/33/43/30/74/87/74/10/33433074877410/nyp.33433074877410.json.bz2,1,Houghton Mifflin,0.6904881133607126
mdp.39015063946241,1903,1903,1903.0,elite,247341.0,1749972,"Page, Thomas Nelson",New York;C. Scribner's sons;1903.,,Gordon Keith,rev,neg,pop,1903,ATL,1853.0,m,us,,,,mdp/pairtree_root/39/01/50/63/94/62/41/39015063946241/mdp.39015063946241.json.bz2,156,Scribner,0.5171392278699455
njp.32101063580995,1903,1903,1903.0,vulgar,,,"Isham, Frederick Stewart",Indianapolis;Bobbs-Merrill;1903.,,Under the rose,,,,,,1865.0,m,us,,,,njp/pairtree_root/32/10/10/63/58/09/95/32101063580995/njp.32101063580995.json.bz2,19,Indianapolis Bobbs Merrill,0.42972992691417145
wu.89006378830,1903,1903,,vulgar,,,"Mitchell, John Ames",New York;Life publishing company;1903.,,The pines of Lory,,,,,,1845.0,m,us,,,,wu/pairtree_root/89/00/63/78/83/0/89006378830/wu.89006378830.json.bz2,26,Life,0.7270870903159775
uc1.$b799911,1903,1903,1903.0,elite,6131474.0,1006810,"Stockton, Frank R",New York;D. Appleton & Company;1903.,,The captain's toll-gate,rev,neg,,1903,ATL,1834.0,m,us,,,,uc1/pairtree_root/$b/79/99/11/$b799911/uc1.$b799911.json.bz2,120,Appleton,0.5013156175150922
uc2.ark+=13960=t7cr5nx6g,1903,1903,,vulgar,,,"Smith, Arthur Cosslett",New York;Scribner;1903.,,The turquoise cup,,,,,,1852.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/7c/r5/nx/6g/ark+=13960=t7cr5nx6g/uc2.ark+=13960=t7cr5nx6g.json.bz2,4,Scribner,0.4248096336929939
mdp.39015063959897,1903,1903,1903.0,elite,326029.0,3641698,"Seawell, Molly Elliot",Indianapolis;The Bobbs-Merrill company;1903,,The fortunes of Fifi,rev,,,1907,TNA,1860.0,f,us,,,,mdp/pairtree_root/39/01/50/63/95/98/97/39015063959897/mdp.39015063959897.json.bz2,45,Indianapolis Bobbs Merrill,0.4329604181806837
nyp.33433022469757,1903,1903,1903.0,elite,8609185.0,12903245,"Roseboro', Viola","New York;Published by McClure, Phillips & Company;1903.",,The joyous heart,rev,,,1903,ATL,,,,,,,nyp/pairtree_root/33/43/30/22/46/97/57/33433022469757/nyp.33433022469757.json.bz2,1,Mcclure Phillips,0.7563598708267419
nyp.33433075723480,1903,1903,,vulgar,,,"Rogers, Robert L",New York;F. T. Neely;c1903,,Tom Johnson,,,,,,,,,,,,nyp/pairtree_root/33/43/30/75/72/34/80/33433075723480/nyp.33433075723480.json.bz2,2,Neely,0.19890947218909433
uc2.ark+=13960=t8gf0ng5c,1903,1903,,vulgar,,,"Richards, Laura Elizabeth Howe","Boston;Little, Brown;1903.",,The golden windows,,,,,,1850.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/8g/f0/ng/5c/ark+=13960=t8gf0ng5c/uc2.ark+=13960=t8gf0ng5c.json.bz2,95,Little Brown,0.7879541709107291
nyp.33433076042153,1903,1903,1903.0,elite,8679572.0,10676351,"Trumbull, Annie Eliot",New York;A.S. Barnes and Company;1903.,,Life's common way,rev,,,1903,ATL,1857.0,f,us,,,,nyp/pairtree_root/33/43/30/76/04/21/53/33433076042153/nyp.33433076042153.json.bz2,6,Barnes,0.7259112377490549
nyp.33433076054059,1903,1903,,vulgar,,,"Owen, Rye",New York : Henry Holt and Company;1903.,,Red-headed gill,,,,,,,m,us,,,,nyp/pairtree_root/33/43/30/76/05/40/59/33433076054059/nyp.33433076054059.json.bz2,1,Henry Holt,0.5243439274915935
nyp.33433076060049,1903,1903,1903.0,vulgar,8679170.0,905008,"Palmer, Frederick",New York;Charles Scribner's Sons;1903.,,The vagabond,rev,neg,pop,1903,ATL,1873.0,m,us,,,,nyp/pairtree_root/33/43/30/76/06/00/49/33433076060049/nyp.33433076060049.json.bz2,27,Charles Scribner,0.5283962142669838
uc2.ark+=13960=t7vm4gd68,1903,1903,1903.0,elite,1423312.0,1990605,"Moore, George",London;T.F. Unwin;1903.,,The untilled field,rev,,,1903,ATL,1852.0,m,ir,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/7v/m4/gd/68/ark+=13960=t7vm4gd68/uc2.ark+=13960=t7vm4gd68.json.bz2,216,Unwin,0.7593641171545896
njp.32101066457811,1903,1903,1903.0,elite,8928057.0,2404143,"Converse, Florence","Boston;New York;Houghton, Mifflin and company;1903.",,Long Will,rev,,,1903,ATL,1871.0,f,us,,,,njp/pairtree_root/32/10/10/66/45/78/11/32101066457811/njp.32101066457811.json.bz2,9,Houghton Mifflin,0.5185615346423353
nyp.33433076045925,1903,1903,1903.0,elite,8679031.0,2865139,"Miller, Alice Duer",New York;Scribner;1903.,,The modern obstacle,rev,,,1903,ATL,1874.0,f,us,,,,nyp/pairtree_root/33/43/30/76/04/59/25/33433076045925/nyp.33433076045925.json.bz2,20,Scribner,0.5868763905221099
uc2.ark+=13960=t5x63bj5g,1903,1903,1903.0,elite,7649583.0,1443909,"Smith, Francis Hopkinson",New York;C. Scribner's sons;1903.,,The under dog,rev,,pop,1903,ATL,1838.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/5x/63/bj/5g/ark+=13960=t5x63bj5g/uc2.ark+=13960=t5x63bj5g.json.bz2,155,Scribner,0.6984818240955353
nyp.33433074797519,1903,1903,,vulgar,,,"Brady, Cyrus Townsend",New York;and London;Harper & brothers;1903.,,The bishop;,,,,,,1861.0,m,us,,,,nyp/pairtree_root/33/43/30/74/79/75/19/33433074797519/nyp.33433074797519.json.bz2,115,Harper,0.5075663077869655
nyp.33433074876156,1903,1903,1903.0,vulgar,,,"MacGregor, Hector","Chicago;New York;Toronto, etc.;Fleming H. Revell Company;1903].",,The souter's lamp,,,,,,,,,,,,nyp/pairtree_root/33/43/30/74/87/61/56/33433074876156/nyp.33433074876156.json.bz2,1,Fleming Revell,0.7466081340867761
mdp.39015059386071,1903,1903,1903.0,vulgar,,,"Ade, George","New York;McClure, Phillips & Co.;1903.",,In Babel;,,,,,,1866.0,m,us,,,,mdp/pairtree_root/39/01/50/59/38/60/71/39015059386071/mdp.39015059386071.json.bz2,61,Mcclure Phillips,0.5747123366941722
uc2.ark+=13960=t4wh2g65s,1903,1903,1903.0,vulgar,,,"Andrews, Mary Raymond Shipman",New York;London;Harper & brothers;1903.,,A kidnapped colony,,,,,,1860.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/4w/h2/g6/5s/ark+=13960=t4wh2g65s/uc2.ark+=13960=t4wh2g65s.json.bz2,54,Harper,0.8178120268368215
mdp.39015063939782,1903,1903,1903.0,elite,280839.0,5258257,"Loomis, Charles Battell",New York;H. Holt and company;1903.,,Cheerful Americans,rev,,,1903,ATL,1861.0,m,us,,,,mdp/pairtree_root/39/01/50/63/93/97/82/39015063939782/mdp.39015063939782.json.bz2,25,Holt,0.5590017285192181
uc2.ark+=13960=t2794111g,1903,1903,1903.0,elite,390380.0,15145313,"Fox, John",New York;C. Scribner's sons;1903,,The little shepherd of Kingdom Come,rev,,pop,1903,ATL,1863.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/27/94/11/1g/ark+=13960=t2794111g/uc2.ark+=13960=t2794111g.json.bz2,66,Scribner,0.8392920122033621
nyp.33433076042989,1903,1903,,vulgar,,,"Meekins, Lynn Roby",Philadelphia;Lippincott;1903.,,Adam Rush;,,,,,,,f,us,,,,nyp/pairtree_root/33/43/30/76/04/29/89/33433076042989/nyp.33433076042989.json.bz2,5,Lippincott,0.4242656364965549
nyp.33433075861348,1903,1903,,vulgar,,,"Young, Florence Ethel Mills",London;J. Long;1903.,,The triumph of Jill,,,,,,1875.0,f,uk,,,,nyp/pairtree_root/33/43/30/75/86/13/48/33433075861348/nyp.33433075861348.json.bz2,3,Long,0.5306409249872354
uc2.ark+=13960=t1fj2bd0w,1904,1904,1904.0,elite,6497693.0,28885752,"Kelly, Myra",New York;Grosset & Dunlap;1904.,,Little citizens,rev,,,1905,ATL,1875.0,f,ir,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/1f/j2/bd/0w/ark+=13960=t1fj2bd0w/uc2.ark+=13960=t1fj2bd0w.json.bz2,9,Grosset Dunlap,0.4453551568662868
