docid,actualdate,earliestdate,firstpub,tags,recordid,OCLC,author,imprint,enumcron,title,pubrev,judge,impaud,yrrev,pubname,birthdate,gender,nationality,othername,notes,canon,path,authsvols,publisher,segment1900
uc1.b3579188,1902,1902,1902.0,elite,6678386.0,8873450,"Barlow, Jane",London;Methuen;1902.,,The founding of fortunes,sel,,,1911,FR,1857.0,f,ir,,,,uc1/pairtree_root/b3/57/91/88/b3579188/uc1.b3579188.json.bz2,25,Methuen,0.8449339434702593
njp.32101064786591,1902,1902,,remove,,,"Atwater, Emily Paret",Philadelphia;George W. Jacobs;c1902,,How Sammy went to Coral-Land,,,,,,1873.0,f,us,,remove - juvenile,,njp/pairtree_root/32/10/10/64/78/65/91/32101064786591/njp.32101064786591.json.bz2,2,George Jacobs,0.7490447198350831
mdp.39015022391133,1902,1902,1902.0,elite,782024.0,3505402,"Somerville, E. Œ","London;New York [etc.;Longmans, Green, & co.;1902.",,Some experiences of an Irish R. M,rev,,,1903,ATL,1858.0,f,ir,Edith Somerville,,,mdp/pairtree_root/39/01/50/22/39/11/33/39015022391133/mdp.39015022391133.json.bz2,41,Longmans Green,0.7282064676707858
uc1.32106006691585,1902,1902,1902.0,elite,7118011.0,312466,anonymous6,London;J. Murray;1902.,,Cuchulain of Muirthemne,rev,pos,,1903,FR,1852.0,f,ir,,,,uc1/pairtree_root/32/10/60/06/69/15/85/32106006691585/uc1.32106006691585.json.bz2,0,Murray,0.7245181344596109
uc2.ark+=13960=t3610z94c,1908,1902,1902.0,elite,6493885.0,824452,"Connolly, James B",New York;Charles Scribner's Sons;1908.,,Out of Gloucester,rev,pos,,1903,ATL,1868.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/36/10/z9/4c/ark+=13960=t3610z94c/uc2.ark+=13960=t3610z94c.json.bz2,24,Charles Scribner,0.6650650324866594
uc2.ark+=13960=t1pg1vn1t,1902,1902,1902.0,vulgar,,,"Lorimer, George Horace",,,Letters from a self-made merchant to his son,,,,,,1867.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/1p/g1/vn/1t/ark+=13960=t1pg1vn1t/uc2.ark+=13960=t1pg1vn1t.json.bz2,8,Nan,0.17484596252385987
nyp.33433074949177,1902,1902,1902.0,presentaselite,,,"Hobbes, John Oliver",New York;Funk & Wagnalls;1902.,,Love and the soul hunters,,,,,,1867.0,f,us,Pearl Mary Teresa Craigie,,,nyp/pairtree_root/33/43/30/74/94/91/77/33433074949177/nyp.33433074949177.json.bz2,41,Funk Wagnalls,0.5448944244196676
mdp.39015016441308,1902,1902,1902.0,elite,950797.0,999124,"Harris, Joel Chandler","New York;McClure, Phillips & Co.;c1902.",,Gabriel Tolliver,rev,neg,,1903,ATL,1848.0,m,us,,,,mdp/pairtree_root/39/01/50/16/44/13/08/39015016441308/mdp.39015016441308.json.bz2,109,Mcclure Phillips,0.540612936178666
uc2.ark+=13960=t3707z95g,1902,1902,1902.0,elite,7671534.0,5858065,"Sedgwick, Anne Douglas",New York;The Century Co.;1902.,,The rescue,rev,,,1902,ATL,1873.0,f,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/37/07/z9/5g/ark+=13960=t3707z95g/uc2.ark+=13960=t3707z95g.json.bz2,50,Century,0.8588100583264211
uc1.b3569303,1902,1902,1902.0,elite,123880.0,274945,"Tarkington, Booth","New York;McClure, Phillips & co.;1902.",,The two Vanrevels,rev,neg,pop,1903,ATL,1869.0,m,us,,,,uc1/pairtree_root/b3/56/93/03/b3569303/uc1.b3569303.json.bz2,207,Mcclure Phillips,0.7261370919298837
nyp.33433074795125,1904,1902,1902.0,elite,8660670.0,31284275,"Wister, Owen",New York;Macmillan Co.;1904.,,The Virginian,rev,,,1902,ATL,1860.0,m,us,,,,nyp/pairtree_root/33/43/30/74/79/51/25/33433074795125/nyp.33433074795125.json.bz2,72,Macmillan,0.6228767424102264
nyp.33433075768618,1903,1902,1902.0,elite,8668162.0,2870439,"Williamson, C. N",New York;Holt;1903.,,The lightning conductor,rev,,,1903,ATL,1859.0,m,uk,,,,nyp/pairtree_root/33/43/30/75/76/86/18/33433075768618/nyp.33433075768618.json.bz2,69,Holt,0.6841210559332629
uc2.ark+=13960=t2794116w,1902,1902,1902.0,elite,7647490.0,7117376,"Foote, Mary Hallock","Boston;New York;Houghton, Mifflin and Company;1902.",,The desert and the sown,rev,,,1902,ATL,1847.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/27/94/11/6w/ark+=13960=t2794116w/uc2.ark+=13960=t2794116w.json.bz2,24,Houghton Mifflin,0.629445515502466
mdp.39015063919248,1902,1902,1902.0,elite,246196.0,636123,"Harland, Henry",London;New York;J. Lane;1902.,,The lady paramount,rev,,,1902,ATL,1861.0,m,us,,,,mdp/pairtree_root/39/01/50/63/91/92/48/39015063919248/mdp.39015063919248.json.bz2,39,Lane,0.695835314694755
nyp.33433074859699,1902,1902,,vulgar,,,"Grier, Sydney C",Boston;L.C. Page & Company;1902.,,The prince of the captivity,,,,,,1868.0,f,uk,Hilda Gregg,,,nyp/pairtree_root/33/43/30/74/85/96/99/33433074859699/nyp.33433074859699.json.bz2,11,Page,0.2324386717313102
uc2.ark+=13960=t03x84h2d,1902,1902,1902.0,elite,1027392.0,1817762,"Harte, Bret",Boston;Houghton-Mifflin;1902.,,Openings in the old trail,rev,,,1902,ATL,1836.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/03/x8/4h/2d/ark+=13960=t03x84h2d/uc2.ark+=13960=t03x84h2d.json.bz2,474,Houghton Mifflin,0.6303583173471138
uc2.ark+=13960=t07w6824b,1902,1902,,vulgar,,,"Young, Martha","New York;Appleton;1916, c1902-1916.",,Plantation bird legends;,,,,,,1862.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/07/w6/82/4b/ark+=13960=t07w6824b/uc2.ark+=13960=t07w6824b.json.bz2,10,Appleton,0.13725592605589718
nyp.33433075749295,1902,1902,,vulgar,,,"Overstolz, Marie Emelie von",St. Louis;Great Western Printing Co.;1902.,,Tante Phil's fairy stories,,,,,,,,,,,,nyp/pairtree_root/33/43/30/75/74/92/95/33433075749295/nyp.33433075749295.json.bz2,1,St Louis Great Western Printing,0.05113807628259454
wu.89006934889,1902,1902,,vulgar,,,"Roe, Edward Payson","New York;P. F. Collier;1902], c1881.",,Without a home,,,,,,1838.0,m,us,,,,wu/pairtree_root/89/00/69/34/88/9/89006934889/wu.89006934889.json.bz2,91,Collier,0.2815200722079664
nyp.33433076051063,1902,1902,1902.0,elite,8679181.0,2601949,"Payne, Will",Chicago;A.C. McClurg & Co.;1902.,,On fortune's road,rev,pos,,1903,ATL,,,,,,,nyp/pairtree_root/33/43/30/76/05/10/63/33433076051063/nyp.33433076051063.json.bz2,10,Mcclurg,0.8053918721497053
nyp.33433074915962,1902,1902,,vulgar,,,"Morehead, George",New York;J. S. Ogilvie;1902.,,The story of Francois Villon,,,,,,,,,,,,nyp/pairtree_root/33/43/30/74/91/59/62/33433074915962/nyp.33433074915962.json.bz2,1,Ogilvie,0.0646301525784544
nyp.33433067368039,1902,1902,,remove,,,"Kock, Paul de",Boston;The Frederick J. Quinby;1902-04,,The Barber of Paris,,,,,,1793.0,,french,,too early for this dataset -- also french,,nyp/pairtree_root/33/43/30/67/36/80/39/33433067368039/nyp.33433067368039.json.bz2,142,Frederick Quinby,0.0856758264918823
nyp.33433076024532,1902,1902,,vulgar,,,"Luther, Mark Lee",New York;Macmillan;1902.,,The henchman,,,,,,1872.0,m,us,,,,nyp/pairtree_root/33/43/30/76/02/45/32/33433076024532/nyp.33433076024532.json.bz2,13,Macmillan,0.39137764667794067
uc1.31158005332662,1902,1902,1902.0,elite,630220.0,1159622,"London, Jack",New York;London;The Macmillan company;1902.,,Children of the frost,rev,,,1903,ATL,1876.0,m,us,,,,uc1/pairtree_root/31/15/80/05/33/26/62/31158005332662/uc1.31158005332662.json.bz2,171,Macmillan,0.640036359913009
uc2.ark+=13960=t7dr2qb7b,1902,1902,1902.0,elite,168676.0,169979,"Wiggin, Kate Douglas Smith","Boston;New York;Houghton, Mifflin and company;1902.",,The diary of a goose girl,rev,,,1902,ATL,1856.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/7d/r2/qb/7b/ark+=13960=t7dr2qb7b/uc2.ark+=13960=t7dr2qb7b.json.bz2,119,Houghton Mifflin,0.8005087078802883
mdp.39015027996860,1902,1902,,vulgar,,,"Thurston, Katherine",New York;London;Harper & brothers;1904.,,The masquerade,,,,,,1875.0,f,ir,,,,mdp/pairtree_root/39/01/50/27/99/68/60/39015027996860/mdp.39015027996860.json.bz2,0,Harper,0.192701156521636
mdp.39015073390521,1902,1902,1902.0,elite,1105885.0,4011630,"Linn, James Weber","New York;The Macmillan Co.;London;Macmillan & Co., Ltd.;1902.",,The second generation,rev,,pop,1902,ATL,1876.0,m,us,,,,mdp/pairtree_root/39/01/50/73/39/05/21/39015073390521/mdp.39015073390521.json.bz2,5,Macmillan,0.5740232979374086
uc1.b3569309,1902,1902,1902.0,elite,6676278.0,189449,"Van Dyke, Henry",New York;C. Scribner's Sons;1902,,The blue flower,rev,pos,,1903,ATL,1852.0,m,us,,,,uc1/pairtree_root/b3/56/93/09/b3569309/uc1.b3569309.json.bz2,54,Scribner,0.7189413668916819
nyp.33433074902291,1902,1902,,vulgar,,,"Montagu, Lily H",London;R.B. Johnson;1902.,,Broken stalks,,,,,,1873.0,f,uk,,,,nyp/pairtree_root/33/43/30/74/90/22/91/33433074902291/nyp.33433074902291.json.bz2,1,Johnson,0.2555792663999285
nyp.33433075758163,1902,1902,,presentaselite,,,"Wells, H. G",Leipzig;B. Tauchnitz;1902.,,The sea lady,,,,,,1866.0,m,uk,,,,nyp/pairtree_root/33/43/30/75/75/81/63/33433075758163/nyp.33433075758163.json.bz2,154,Tauchnitz,0.7328226300115774
mdp.39015029736793,1902,1902,1902.0,elite,2651584.0,4055212,"Stimson, Frederic Jesup",New York;Charles Scribner's Sons;1902.,,Jethro Bacon of Sandwich ; The weaker sex,rev,pos,,1903,ATL,1855.0,m,us,,,,mdp/pairtree_root/39/01/50/29/73/67/93/39015029736793/mdp.39015029736793.json.bz2,26,Charles Scribner,0.8153638186228983
nyp.33433076074503,1902,1902,,elite,,,"Wharton, Edith",New York;C. Scribner's sons;1914 [c1902,,The valley of decision;,,,,,,1862.0,f,us,,,,nyp/pairtree_root/33/43/30/76/07/45/03/33433076074503/nyp.33433076074503.json.bz2,121,Scribner,0.7750100779946564
nyp.33433074877410,1902,1902,1902.0,elite,8666809.0,8614402,"King, Maude Egerton Hine","Boston;New York;Houghton, Mifflin & Co.;1902.",,Bread and wine,rev,,,1902,ATL,1867.0,f,uk,,,,nyp/pairtree_root/33/43/30/74/87/74/10/33433074877410/nyp.33433074877410.json.bz2,1,Houghton Mifflin,0.8100128637462995
mdp.39015063946241,1903,1903,1903.0,elite,247341.0,1749972,"Page, Thomas Nelson",New York;C. Scribner's sons;1903.,,Gordon Keith,rev,neg,pop,1903,ATL,1853.0,m,us,,,,mdp/pairtree_root/39/01/50/63/94/62/41/39015063946241/mdp.39015063946241.json.bz2,156,Scribner,0.5239087625593274
njp.32101063580995,1903,1903,1903.0,vulgar,,,"Isham, Frederick Stewart",Indianapolis;Bobbs-Merrill;1903.,,Under the rose,,,,,,1865.0,m,us,,,,njp/pairtree_root/32/10/10/63/58/09/95/32101063580995/njp.32101063580995.json.bz2,19,Indianapolis Bobbs Merrill,0.10997005950181538
wu.89006378830,1903,1903,,vulgar,,,"Mitchell, John Ames",New York;Life publishing company;1903.,,The pines of Lory,,,,,,1845.0,m,us,,,,wu/pairtree_root/89/00/63/78/83/0/89006378830/wu.89006378830.json.bz2,26,Life,0.2236248192037417
uc1.$b799911,1903,1903,1903.0,elite,6131474.0,1006810,"Stockton, Frank R",New York;D. Appleton & Company;1903.,,The captain's toll-gate,rev,neg,,1903,ATL,1834.0,m,us,,,,uc1/pairtree_root/$b/79/99/11/$b799911/uc1.$b799911.json.bz2,120,Appleton,0.5627373872401285
uc2.ark+=13960=t7cr5nx6g,1903,1903,,vulgar,,,"Smith, Arthur Cosslett",New York;Scribner;1903.,,The turquoise cup,,,,,,1852.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/7c/r5/nx/6g/ark+=13960=t7cr5nx6g/uc2.ark+=13960=t7cr5nx6g.json.bz2,4,Scribner,0.208188986186618
mdp.39015063959897,1903,1903,1903.0,elite,326029.0,3641698,"Seawell, Molly Elliot",Indianapolis;The Bobbs-Merrill company;1903,,The fortunes of Fifi,rev,,,1907,TNA,1860.0,f,us,,,,mdp/pairtree_root/39/01/50/63/95/98/97/39015063959897/mdp.39015063959897.json.bz2,45,Indianapolis Bobbs Merrill,0.6927080508031253
nyp.33433022469757,1903,1903,1903.0,elite,8609185.0,12903245,"Roseboro', Viola","New York;Published by McClure, Phillips & Company;1903.",,The joyous heart,rev,,,1903,ATL,,,,,,,nyp/pairtree_root/33/43/30/22/46/97/57/33433022469757/nyp.33433022469757.json.bz2,1,Mcclure Phillips,0.7838721977574621
nyp.33433075723480,1903,1903,,vulgar,,,"Rogers, Robert L",New York;F. T. Neely;c1903,,Tom Johnson,,,,,,,,,,,,nyp/pairtree_root/33/43/30/75/72/34/80/33433075723480/nyp.33433075723480.json.bz2,2,Neely,0.23386802312665345
uc2.ark+=13960=t8gf0ng5c,1903,1903,,vulgar,,,"Richards, Laura Elizabeth Howe","Boston;Little, Brown;1903.",,The golden windows,,,,,,1850.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/8g/f0/ng/5c/ark+=13960=t8gf0ng5c/uc2.ark+=13960=t8gf0ng5c.json.bz2,95,Little Brown,0.2600889015036998
nyp.33433076042153,1903,1903,1903.0,elite,8679572.0,10676351,"Trumbull, Annie Eliot",New York;A.S. Barnes and Company;1903.,,Life's common way,rev,,,1903,ATL,1857.0,f,us,,,,nyp/pairtree_root/33/43/30/76/04/21/53/33433076042153/nyp.33433076042153.json.bz2,6,Barnes,0.6714873082947892
nyp.33433076054059,1903,1903,,vulgar,,,"Owen, Rye",New York : Henry Holt and Company;1903.,,Red-headed gill,,,,,,,m,us,,,,nyp/pairtree_root/33/43/30/76/05/40/59/33433076054059/nyp.33433076054059.json.bz2,1,Henry Holt,0.354947684488296
nyp.33433076060049,1903,1903,1903.0,vulgar,8679170.0,905008,"Palmer, Frederick",New York;Charles Scribner's Sons;1903.,,The vagabond,rev,neg,pop,1903,ATL,1873.0,m,us,,,,nyp/pairtree_root/33/43/30/76/06/00/49/33433076060049/nyp.33433076060049.json.bz2,27,Charles Scribner,0.22227126640486985
uc2.ark+=13960=t7vm4gd68,1903,1903,1903.0,elite,1423312.0,1990605,"Moore, George",London;T.F. Unwin;1903.,,The untilled field,rev,,,1903,ATL,1852.0,m,ir,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/7v/m4/gd/68/ark+=13960=t7vm4gd68/uc2.ark+=13960=t7vm4gd68.json.bz2,216,Unwin,0.7891354979800924
njp.32101066457811,1903,1903,1903.0,elite,8928057.0,2404143,"Converse, Florence","Boston;New York;Houghton, Mifflin and company;1903.",,Long Will,rev,,,1903,ATL,1871.0,f,us,,,,njp/pairtree_root/32/10/10/66/45/78/11/32101066457811/njp.32101066457811.json.bz2,9,Houghton Mifflin,0.7931874162133881
nyp.33433076045925,1903,1903,1903.0,elite,8679031.0,2865139,"Miller, Alice Duer",New York;Scribner;1903.,,The modern obstacle,rev,,,1903,ATL,1874.0,f,us,,,,nyp/pairtree_root/33/43/30/76/04/59/25/33433076045925/nyp.33433076045925.json.bz2,20,Scribner,0.8186941100476512
uc2.ark+=13960=t5x63bj5g,1903,1903,1903.0,elite,7649583.0,1443909,"Smith, Francis Hopkinson",New York;C. Scribner's sons;1903.,,The under dog,rev,,pop,1903,ATL,1838.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/5x/63/bj/5g/ark+=13960=t5x63bj5g/uc2.ark+=13960=t5x63bj5g.json.bz2,155,Scribner,0.6494851038339308
nyp.33433074797519,1903,1903,,vulgar,,,"Brady, Cyrus Townsend",New York;and London;Harper & brothers;1903.,,The bishop;,,,,,,1861.0,m,us,,,,nyp/pairtree_root/33/43/30/74/79/75/19/33433074797519/nyp.33433074797519.json.bz2,115,Harper,0.19305905817940225
nyp.33433074876156,1903,1903,1903.0,vulgar,,,"MacGregor, Hector","Chicago;New York;Toronto, etc.;Fleming H. Revell Company;1903].",,The souter's lamp,,,,,,,,,,,,nyp/pairtree_root/33/43/30/74/87/61/56/33433074876156/nyp.33433074876156.json.bz2,1,Fleming Revell,0.21450420068636794
mdp.39015059386071,1903,1903,1903.0,vulgar,,,"Ade, George","New York;McClure, Phillips & Co.;1903.",,In Babel;,,,,,,1866.0,m,us,,,,mdp/pairtree_root/39/01/50/59/38/60/71/39015059386071/mdp.39015059386071.json.bz2,61,Mcclure Phillips,0.35154535389791836
uc2.ark+=13960=t4wh2g65s,1903,1903,1903.0,vulgar,,,"Andrews, Mary Raymond Shipman",New York;London;Harper & brothers;1903.,,A kidnapped colony,,,,,,1860.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/4w/h2/g6/5s/ark+=13960=t4wh2g65s/uc2.ark+=13960=t4wh2g65s.json.bz2,54,Harper,0.1251767714836988
mdp.39015063939782,1903,1903,1903.0,elite,280839.0,5258257,"Loomis, Charles Battell",New York;H. Holt and company;1903.,,Cheerful Americans,rev,,,1903,ATL,1861.0,m,us,,,,mdp/pairtree_root/39/01/50/63/93/97/82/39015063939782/mdp.39015063939782.json.bz2,25,Holt,0.5485273290140487
uc2.ark+=13960=t2794111g,1903,1903,1903.0,elite,390380.0,15145313,"Fox, John",New York;C. Scribner's sons;1903,,The little shepherd of Kingdom Come,rev,,pop,1903,ATL,1863.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/27/94/11/1g/ark+=13960=t2794111g/uc2.ark+=13960=t2794111g.json.bz2,66,Scribner,0.5626358615876205
nyp.33433076042989,1903,1903,,vulgar,,,"Meekins, Lynn Roby",Philadelphia;Lippincott;1903.,,Adam Rush;,,,,,,,f,us,,,,nyp/pairtree_root/33/43/30/76/04/29/89/33433076042989/nyp.33433076042989.json.bz2,5,Lippincott,0.15655813207494954
nyp.33433075861348,1903,1903,,vulgar,,,"Young, Florence Ethel Mills",London;J. Long;1903.,,The triumph of Jill,,,,,,1875.0,f,uk,,,,nyp/pairtree_root/33/43/30/75/86/13/48/33433075861348/nyp.33433075861348.json.bz2,3,Long,0.17532787710137285
uc2.ark+=13960=t1fj2bd0w,1904,1904,1904.0,elite,6497693.0,28885752,"Kelly, Myra",New York;Grosset & Dunlap;1904.,,Little citizens,rev,,,1905,ATL,1875.0,f,ir,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/1f/j2/bd/0w/ark+=13960=t1fj2bd0w/uc2.ark+=13960=t1fj2bd0w.json.bz2,9,Grosset Dunlap,0.6718629057834673
nyp.33433074872130,1916,1904,1904.0,vulgar,,,"Hudson, W. H",New York;Modern Library;1916,,Green Mansions,,,,,,1841.0,m,uk,,,,nyp/pairtree_root/33/43/30/74/87/21/30/33433074872130/nyp.33433074872130.json.bz2,57,Modern Library,0.2256373302273551
mdp.39015063952751,1904,1904,,presentaselite,,,"Sedgwick, Anne Douglas",London;A. Constable & co.;1904.,,Paths of judgement,,,,,,1873.0,f,uk,,,,mdp/pairtree_root/39/01/50/63/95/27/51/39015063952751/mdp.39015063952751.json.bz2,50,Constable,0.7771316218077398
uc2.ark+=13960=t3zs2n00v,1904,1904,,vulgar,,,"Grimm, George","Milwaukee, Wis.;Germania Publishing Co.;c1904",,Pluck,,,,,,1868.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/3z/s2/n0/0v/ark+=13960=t3zs2n00v/uc2.ark+=13960=t3zs2n00v.json.bz2,1,Milwaukee Wis Germania,0.10084819210615588
mdp.39015030198637,1904,1904,1904.0,vulgar,,,"Watanna, Onoto",New York;London;The Macmillan company;1904.,,Daughters of Nijo,,,,,,1875.0,f,ca,Winifred Eaton,,,mdp/pairtree_root/39/01/50/30/19/86/37/39015030198637/mdp.39015030198637.json.bz2,24,Macmillan,0.171166658456105
uc2.ark+=13960=t8rb6wq8k,1905,1905,1905.0,elite,7655624.0,4700468,"Chambers, Robert W",New York;Grosset & Dunlap;c1905,,The reckoning,rev,,,1906,ATL,1865.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/8r/b6/wq/8k/ark+=13960=t8rb6wq8k/uc2.ark+=13960=t8rb6wq8k.json.bz2,140,Grosset Dunlap,0.6282772956186106
uc2.ark+=13960=t8v980b3t,1905,1905,1905.0,vulgar,,,"Dickson, Thomas",New York;A. Wessels;1907.,,The clansman,,,,,,1864.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/8v/98/0b/3t/ark+=13960=t8v980b3t/uc2.ark+=13960=t8v980b3t.json.bz2,52,Wessels,0.19035312596414075
uc2.ark+=13960=t72v2dq8z,1905,1905,,vulgar,,,"Elliott, Maud Howe","Boston;Little, Brown, and Company;1905.",,Two in Italy,,,,,,1854.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/72/v2/dq/8z/ark+=13960=t72v2dq8z/uc2.ark+=13960=t72v2dq8z.json.bz2,12,Little Brown,0.2847476672526563
uc2.ark+=13960=t14m91k99,1905,1905,1905.0,elite,7656815.0,4145884,"Davis, Norah",New York;Grosset & Dunlap;c1905,,The northerner,rev,pos,,1905,ATL,1878.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/14/m9/1k/99/ark+=13960=t14m91k99/uc2.ark+=13960=t14m91k99.json.bz2,4,Grosset Dunlap,0.616366129132981
mdp.39015066068613,1916,1907,1907.0,elite,666996.0,4392089,"Conrad, Joseph","Garden City, N. Y.;Doubleday, Page & co.;1916.",,The secret agent;,rev,pos,,1907,TNA,1857.0,m,uk,,,,mdp/pairtree_root/39/01/50/66/06/86/13/39015066068613/mdp.39015066068613.json.bz2,433,Garden City Doubleday Page,0.8196767311243446
uc2.ark+=13960=t52f7sh9h,1907,1907,1907.0,elite,7695460.0,44023077,"Buckley, William",Dublin;Maunsel;1907.,,Cambia Carty and other stories,rev,,,1908,TNA,,m,ir,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/52/f7/sh/9h/ark+=13960=t52f7sh9h/uc2.ark+=13960=t52f7sh9h.json.bz2,3,Maunsel,0.7251292078433965
mdp.39015063924636,1907,1907,1907.0,presentaselite,,,"Phillpotts, Eden","New York;McClure, Phillips & co.;1907.",,The whirlwind,,,,,,1862.0,m,uk,,,,mdp/pairtree_root/39/01/50/63/92/46/36/39015063924636/mdp.39015063924636.json.bz2,283,Mcclure Phillips,0.6862314342054754
nyp.33433074865787,1907,1907,1907.0,elite,8666580.0,12404856,"Jepson, Edgar",New York;Cupples & Leon Co.;c1907.,,The four philanthropists,rev,,,1907,TNA,1863.0,m,uk,,,,nyp/pairtree_root/33/43/30/74/86/57/87/33433074865787/nyp.33433074865787.json.bz2,19,Cupples Leon,0.7245100268275215
uc2.ark+=13960=t9862fb3w,1907,1907,1907.0,elite,6497674.0,30209690,"Ellis, Havelock","London;Alston Rivers, Ltd.;1907.",,Kit's woman; a Cornish idyll,rev,,,1908,TNA,1859.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/98/62/fb/3w/ark+=13960=t9862fb3w/uc2.ark+=13960=t9862fb3w.json.bz2,9,Alston Rivers,0.7206866575443859
umn.319510020976254,1907,1907,,vulgar,,,"Gaskell, Catherine Milnes","London;Smith, Elder & Co.;1907;(London and Beccles;Printed by William Clowes and Sons)",,Prose idyls of the West Riding,,,,,,1857.0,f,uk,,,,umn/pairtree_root/31/95/10/02/09/76/25/4/319510020976254/umn.319510020976254.json.bz2,4,Smith Elder Beccles Printed William Clowes,0.3269555305986251
nyp.33433074854625,1907,1907,1907.0,elite,8668791.0,37231666,"Fox-Davies, Arthur Charles","New York;J. Lane Company; [etc., etc.;1907.",,The Mauleverer murders,rev,,,1907,TNA,1871.0,m,uk,,,,nyp/pairtree_root/33/43/30/74/85/46/25/33433074854625/nyp.33433074854625.json.bz2,6,Lane,0.5916741022838392
uc2.ark+=13960=t21c1wq1g,1907,1907,,vulgar,,,"Davis, M. E. M","Boston;New York;Houghton, Mifflin and company;1907.",,The price of silence,,,,,,1852.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/21/c1/wq/1g/ark+=13960=t21c1wq1g/uc2.ark+=13960=t21c1wq1g.json.bz2,14,Houghton Mifflin,0.22866466932581012
uc2.ark+=13960=t1rf5zh8f,1907,1907,1907.0,elite,7697853.0,6077719,"Crockett, S. R",London;T. F. Unwin;1907.,,Me and Myn,rev,neg,,1907,TNA,1859.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/1r/f5/zh/8f/ark+=13960=t1rf5zh8f/uc2.ark+=13960=t1rf5zh8f.json.bz2,146,Unwin,0.8082266205620455
uc2.ark+=13960=t5p846g0d,1907,1907,1907.0,elite,7656707.0,5531721,"Dalziel, James",London;T. Fisher Unwin;1907.,,In the first watch,rev,pos,,1907,TNA,1876.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/5p/84/6g/0d/ark+=13960=t5p846g0d/uc2.ark+=13960=t5p846g0d.json.bz2,1,Fisher Unwin,0.745047268349415
mdp.49015000915109,1907,1907,1907.0,elite,4474151.0,4753135,"Bennett, Arnold","London;Chapman and Hall, ltd.;1907.",,The grim smile of the Five Towns,rev,,,1907,TNA,1867.0,m,uk,,,,mdp/pairtree_root/49/01/50/00/91/51/09/49015000915109/mdp.49015000915109.json.bz2,190,Chapman Hall,0.8130595599426752
mdp.39015059415789,1907,1907,,vulgar,,,"Nicholson, Meredith",Indianapolis;The Bobbs-Merrill company;1907,,The port of missing men,,,,,,1866.0,m,us,,,,mdp/pairtree_root/39/01/50/59/41/57/89/39015059415789/mdp.39015059415789.json.bz2,40,Indianapolis Bobbs Merrill,0.1327409433545639
uc2.ark+=13960=t3rv0fp5t,1907,1907,,vulgar,,,"Laughlin, Clara E",New York;C. Scribner's sons;1907.,,Felicity,,,,,,1873.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/3r/v0/fp/5t/ark+=13960=t3rv0fp5t/uc2.ark+=13960=t3rv0fp5t.json.bz2,28,Scribner,0.3837837482402635
uc2.ark+=13960=t08w3g41f,1907,1907,1907.0,elite,7695431.0,123190529,"Quiller-Couch, Arthur",London;Methuen & co.;1907,,Major Vigoureux,rev,pos,,1908,TNA,1863.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/08/w3/g4/1f/ark+=13960=t08w3g41f/uc2.ark+=13960=t08w3g41f.json.bz2,89,Methuen,0.6380070808295856
